ContactId,FirstName,LastName,Email,Phone,AccountName,Industry,AnnualRevenue,NumberOfEmployees,LeadSource,CreatedDate,LastActivityDate,TotalSpend,SupportCasesOpened,MarketingEngagementScore,CustomerStatus
003F40Cbj2Ne8j1dhL,Jenna,Aguilar,jenna.aguilar@ward.com,831.464.2053x95392,"Ward, Solomon and Gonzalez",Manufacturing,79459429,8778,Purchased List,2022-10-30 06:04:41,2023-10-11 06:04:41,1115733.19,15,10,Churned
003TlCOL8LMlWnB7l1,Jonathan,Morris,jonathan.morris@owens.com,(271)586-4044x381,"Owens, Perkins and Crawford",Retail,10213758,141,Purchased List,2021-06-06 19:11:42,2022-04-20 19:11:42,81380.91,44,30,Churned
003T5YMsk6RdtKVXfr,Brian,Wright,brian.wright@tanner.com,563.875.7932x673,"Tanner, Grant and Dickerson",Healthcare,12992850,474,Other,2024-09-29 23:05:08,2025-01-31 08:56:08,493869.71,24,94,Prospect
003321CTcjVRopruLb,Nicole,Wiggins,nicole.wiggins@alexander.com,818.446.3264,"Alexander, Soto and Leon",Retail,13571378,45,Partner Referral,2025-03-01 07:26:48,2025-03-17 12:28:12,295660.62,29,43,Active
003CoZTiT60PxIzo1u,Denise,Davis,denise.davis@bean-west.com,(399)910-4671x068,Bean-West,Consulting,19365096,303,Web,2023-10-14 10:57:23,2024-05-29 10:57:23,279059.22,34,38,Churned
003WzPqCBQUGfhSCx6,Gabrielle,Porter,gabrielle.porter@brown-nolan.com,760.509.5222x71781,Brown-Nolan,Manufacturing,6144481,5717,Other,2023-12-05 03:56:13,2024-10-19 16:46:38,232979.79,6,72,Prospect
003nEnPcjdj2nYcm6x,David,Johnson,david.johnson@petersoninc.com,+1-660-614-3454,Peterson Inc,Finance,21527335,5904,Purchased List,2024-07-28 07:25:22,2024-09-17 22:40:26,2014801.76,10,41,Active
003OKxvQI0YD3nEa8g,Rebecca,Graham,rebecca.graham@snyder.com,001-757-889-9274x9348,"Snyder, Perez and Franklin",Retail,7450955,43,Purchased List,2024-08-31 02:05:23,2025-08-17 15:43:03,153420.14,16,52,Prospect
003hFHTL0zRioulwQW,David,Powers,david.powers@gonzalez-cameron.com,001-578-357-6868x01550,Gonzalez-Cameron,Technology,16785369,8193,Other,2025-03-30 14:16:10,2025-10-08 14:02:59,1318901.36,28,72,Active
0038VtRRKEOjU5BeYA,Jennifer,Baker,jennifer.baker@frazier-morrison.com,533-506-6472x21441,Frazier-Morrison,Technology,12920371,6716,Web,2024-11-23 17:34:35,2025-05-21 17:34:35,102053.43,46,51,Churned
003IwVKVOORMqPAzdc,Chad,Duncan,chad.duncan@mathisllc.com,001-269-642-8204x95395,Mathis LLC,Technology,9062858,1084,Web,2022-12-24 14:21:05,2023-05-01 14:21:05,25535.1,34,37,Churned
003eqbmg1ffMLKrdsT,Leslie,Burnett,leslie.burnett@blairinc.com,509-292-4973x649,Blair Inc,Consulting,12360303,450,Partner Referral,2025-03-24 19:38:03,2025-06-03 02:44:14,1118960.9,50,71,Active
003uQGikl9Eo76fuJE,Daniel,Houston,daniel.houston@white-bates.com,383.885.4230,White-Bates,Consulting,9206337,375,Phone Inquiry,2024-10-26 19:29:02,2025-03-29 06:41:04,554232.0,32,44,Active
003JjKrje9zoJdULzV,Anthony,Carrillo,anthony.carrillo@jones.com,(861)322-4212x889,"Jones, Dougherty and Jones",Healthcare,13513873,124,Purchased List,2024-09-13 21:00:57,2024-11-02 14:53:46,523638.8,49,95,Active
003wK81hw4j94lnB9d,Kristen,Nguyen,kristen.nguyen@jimenez-wilson.com,001-353-582-2306x337,Jimenez-Wilson,Manufacturing,70759717,1600,Phone Inquiry,2025-08-24 02:49:25,2025-10-07 02:19:07,995779.74,49,45,Prospect
003Ss82ZDbzW5Sndq6,Jose,Williams,jose.williams@palmergroup.com,001-581-446-4459x009,Palmer Group,Technology,14942698,3748,Partner Referral,2025-01-26 18:17:30,2025-02-05 07:40:33,882698.91,9,30,Prospect
003vrXoAQLYEbiouV8,Susan,Larson,susan.larson@morris-perry.com,(669)300-6924x1490,Morris-Perry,Healthcare,2325237,157,Purchased List,2024-04-01 06:48:19,2025-03-13 19:44:20,157490.3,1,70,Prospect
00311ThVllQCWmx7x1,Eric,Martin,eric.martin@stanley-williams.com,702-468-3151x81256,Stanley-Williams,Consulting,15510399,442,Purchased List,2022-02-15 11:14:12,2023-01-31 11:14:12,297205.21,39,47,Churned
003FvyWblFQPxcwfTv,Marissa,Murillo,marissa.murillo@williams.com,316.597.1260x404,"Williams, Garcia and Hayes",Consulting,1750741,168,Purchased List,2021-01-28 19:32:22,2024-09-24 15:06:36,119093.32,21,0,Active
003CAZobAHSs32P0iP,Sandy,Kaiser,sandy.kaiser@mooreinc.com,5917175914,Moore Inc,Finance,34842818,2336,Partner Referral,2021-12-15 00:20:48,2022-03-28 07:27:22,1094719.62,18,81,Active
003Vlhq6vTBOQ0mnLg,Jennifer,Hall,jennifer.hall@reilly.com,552-275-7185,"Reilly, Allen and Nunez",Consulting,5603446,122,Phone Inquiry,2021-03-23 11:13:04,2025-08-10 09:55:56,190446.84,37,14,Active
003ZCm8QPpH2owUXoM,Rita,Love,rita.love@garcialtd.com,208.760.4534,Garcia Ltd,Consulting,817482,391,Web,2020-12-24 11:20:40,2025-02-26 04:53:04,35202.25,0,33,Active
003qGlcStvqiUR7sTO,Erica,Taylor,erica.taylor@randall.com,+1-310-261-5351x9548,"Randall, Martinez and James",Manufacturing,62772948,4828,Other,2023-03-14 09:34:55,2023-09-12 09:34:55,217190.99,41,45,Churned
003JOGAD4Xj4N4LrCs,Tracy,Thomas,tracy.thomas@york-davila.com,001-808-413-7818,York-Davila,Healthcare,9214393,166,Web,2022-12-10 21:16:46,2024-10-14 16:38:25,288453.39,44,54,Active
003mL7mV73hSHQZnpa,George,Williams,george.williams@newton-baker.com,791.349.2784x99727,Newton-Baker,Technology,36291832,1096,Other,2025-03-01 09:24:36,2025-08-30 20:12:44,2668999.14,3,23,Prospect
003Mg00hVd7rY4d2s5,Jared,Ruiz,jared.ruiz@brown-shaw.com,001-877-457-9912x615,Brown-Shaw,Healthcare,4149329,275,Partner Referral,2021-04-14 16:17:08,2021-04-18 06:45:48,290920.81,14,3,Active
003JF3zKQbXBegYQOQ,Jessica,Jenkins,jessica.jenkins@richards.com,673.655.6411x65623,"Richards, Williams and Mathis",Consulting,11394300,397,Partner Referral,2021-05-17 01:27:47,2021-10-29 01:27:47,101667.0,16,53,Churned
0031zuJxIXQpzuFKMj,Emily,Steele,emily.steele@garrison-evans.com,+1-705-422-0142x832,Garrison-Evans,Consulting,14918852,365,Partner Referral,2025-10-05 13:57:54,2025-10-08 06:43:49,1004120.54,50,89,Prospect
003LiqtIpr66Vjyi9y,Ashley,Anderson,ashley.anderson@herreraplc.com,842.858.0926x7693,Herrera PLC,Healthcare,8957935,389,Phone Inquiry,2022-06-11 09:49:37,2025-02-27 01:32:21,675069.97,42,19,Active
003OhqOVWvqoGj2MF3,Riley,Dunn,riley.dunn@knoxplc.com,+1-415-346-3641x93599,Knox PLC,Finance,48351097,456,Web,2024-06-05 06:04:59,2024-11-17 06:04:59,580269.72,39,22,Churned
003Ly4RuTpTvdh9kRS,Monique,Johnson,monique.johnson@davis-morgan.com,001-587-382-1524x765,Davis-Morgan,Retail,18628015,313,Other,2024-01-16 22:20:55,2025-01-19 00:45:43,1748032.45,28,24,Active
003utHcjFaTj7BNWJr,Rachel,Chambers,rachel.chambers@moore.com,001-568-319-7565x8830,"Moore, Bell and Mcdonald",Healthcare,10109177,53,Other,2025-07-21 23:12:22,2025-09-08 13:44:48,954183.07,9,2,Prospect
003A9v1MeB5mql7Kn8,Kyle,Munoz,kyle.munoz@pittsllc.com,+1-232-201-7511,Pitts LLC,Finance,75707056,3626,Web,2024-08-08 20:40:15,2025-10-13 15:36:06,1401306.51,19,44,Prospect
003tcw4hBXNdkVPfyH,Joy,Johnson,joy.johnson@robinsonandsons.com,+1-210-520-1639x9067,Robinson and Sons,Technology,63837910,4053,Phone Inquiry,2024-01-18 07:56:59,2025-05-23 01:01:50,5306229.94,3,91,Prospect
003YqrPsg2pwNz4r7N,Andrea,Raymond,andrea.raymond@holmes-aguirre.com,2956113783,Holmes-Aguirre,Healthcare,13398250,162,Partner Referral,2022-01-29 07:21:09,2022-12-10 07:21:09,175500.32,18,80,Churned
003So5PgS5BtT4tLFE,Stephanie,Adams,stephanie.adams@cunningham-fernandez.com,(395)469-8527,Cunningham-Fernandez,Consulting,19875348,373,Phone Inquiry,2025-03-10 10:22:38,2025-06-30 10:02:54,925997.53,22,95,Prospect
003ZIlyDHUW5sL5BUz,Hector,Payne,hector.payne@schwartz.com,688-908-6993,"Schwartz, Banks and Roth",Technology,67217209,7385,Web,2023-05-20 12:13:40,2024-01-27 12:13:40,173023.65,29,85,Churned
0030nn2PNNHlGqNKbv,Steven,Martin,steven.martin@mcbrideinc.com,001-641-463-4975,Mcbride Inc,Retail,5924125,321,Phone Inquiry,2022-05-06 09:10:01,2024-12-01 20:43:03,566865.14,4,86,Prospect
003u6gk7JFM1yixNnV,Allison,Novak,allison.novak@wells-graham.com,001-525-388-6762x022,Wells-Graham,Manufacturing,9354991,6209,Web,2023-02-15 07:36:48,2025-06-30 07:45:10,584764.54,43,19,Active
0034u5HvhzSQ5n5nRx,Adam,Poole,adam.poole@allenllc.com,001-465-809-1247x8771,Allen LLC,Manufacturing,52221438,1641,Purchased List,2023-09-17 02:50:53,2025-06-28 02:54:02,671085.84,14,3,Active
003e222GPAeLaTB9en,Susan,Brown,susan.brown@mooreplc.com,001-538-726-8519x366,Moore PLC,Healthcare,18174582,399,Phone Inquiry,2024-07-26 18:08:06,2024-12-07 08:07:26,745694.82,7,66,Prospect
0039wIvqYw8vuQiSPN,Danielle,Wilson,danielle.wilson@reed.com,+1-311-637-7760,"Reed, Gonzalez and Bailey",Finance,82717914,1129,Other,2021-08-28 19:20:40,2022-02-26 11:38:39,7612318.8,1,43,Active
003ZPWnoPqNKZw3BdU,Michele,Hughes,michele.hughes@johnson.com,(606)241-8397,"Johnson, Ramsey and Burke",Technology,98592457,940,Purchased List,2024-03-18 11:41:40,2024-08-12 11:41:40,1395824.42,33,68,Churned
003NibYvODbjtRHDHG,Carrie,Valdez,carrie.valdez@gutierrez-greene.com,865.853.7204x76085,Gutierrez-Greene,Healthcare,5341794,169,Other,2022-06-15 02:50:40,2022-10-24 02:50:40,49919.42,26,87,Churned
003j0305IfOrOg7DJa,Beth,Wells,beth.wells@neal.com,8096764927,"Neal, Mann and Murray",Technology,86591283,9855,Phone Inquiry,2022-06-08 14:36:17,2022-06-10 23:59:51,4098225.39,3,33,Active
003KDJ7B1G8ZlqJ6GA,Tina,Rodriguez,tina.rodriguez@robinsoninc.com,001-561-343-6403x40511,Robinson Inc,Finance,18261289,8838,Partner Referral,2024-12-13 09:55:04,2025-06-30 09:55:04,193971.73,44,49,Churned
003htoPdNNOIV4b5JX,Tara,Newman,tara.newman@graves-warren.com,001-673-975-2595x2668,Graves-Warren,Finance,94335527,7170,Phone Inquiry,2025-06-14 09:11:28,2025-08-31 00:41:46,1264092.81,2,51,Prospect
0037f8pDce9mWiuBH7,Bailey,Smith,bailey.smith@olsen.com,3302406738,"Olsen, Glenn and Walker",Finance,39711730,4826,Web,2024-01-30 22:36:19,2024-08-08 22:36:19,784281.41,29,13,Churned
003uI8P6voFJJ8Mkc6,Jacob,Mccarthy,jacob.mccarthy@aguirre-aguilar.com,(916)375-0568x24061,Aguirre-Aguilar,Retail,13129482,167,Purchased List,2021-09-05 07:47:15,2025-04-12 00:05:31,911630.92,6,1,Active
003g7dFovAwdIv2VPY,Lucas,Patterson,lucas.patterson@anderson-boyd.com,001-985-985-5026x88049,Anderson-Boyd,Consulting,9997745,79,Other,2021-01-15 10:28:08,2021-07-03 10:28:08,104565.84,38,39,Churned
003ZJe6bx5nbrQtTrZ,Adam,Casey,adam.casey@robinson-wright.com,490-974-3985,Robinson-Wright,Retail,18550782,253,Other,2023-07-01 05:39:03,2024-12-29 08:48:07,447850.35,4,72,Prospect
003zSyCoEEZEj6SWXd,Devin,Brown,devin.brown@reed-ramirez.com,+1-275-543-0343x844,Reed-Ramirez,Retail,7056144,462,Partner Referral,2024-10-04 09:39:18,2025-01-04 09:39:18,115278.78,28,40,Churned
003zVEyf1C05sFkoKq,Misty,Clark,misty.clark@martinez.com,001-482-802-1442,"Martinez, Brown and Morris",Consulting,13478687,343,Other,2025-09-24 07:39:04,2025-10-05 08:15:09,678519.95,22,25,Prospect
003xIvByGaD8iMiz0K,Austin,Kennedy,austin.kennedy@gonzalezinc.com,+1-235-394-9385,Gonzalez Inc,Technology,38086758,3169,Phone Inquiry,2023-04-27 09:39:00,2025-10-10 10:43:27,2085168.34,1,75,Prospect
003Qtxc2mwCQRpNewg,Alison,Richardson,alison.richardson@miranda-sullivan.com,+1-216-495-6680x5200,Miranda-Sullivan,Retail,11193412,203,Web,2021-08-05 22:15:07,2025-01-17 06:19:18,1101470.11,23,28,Prospect
003oMh162Vr0mRwDr8,Brittany,Williams,brittany.williams@davenport-schmidt.com,998.472.4778x61597,Davenport-Schmidt,Finance,84579959,5646,Phone Inquiry,2025-04-11 22:21:31,2025-08-29 02:25:36,2300499.65,20,93,Prospect
003ttdJX6escc2s7vb,Emily,Jacobs,emily.jacobs@hill.com,(961)591-5797,"Hill, Rivera and Dunn",Finance,25750042,2271,Other,2023-11-09 22:03:02,2024-08-05 22:03:02,230536.87,49,68,Churned
0036A6yz9uPFtm2QtT,Logan,Stewart,logan.stewart@ortizltd.com,394-343-1871x82891,Ortiz Ltd,Consulting,15719348,290,Phone Inquiry,2024-02-28 09:53:18,2024-10-15 06:05:48,653807.91,48,10,Active
003MsfeD27s72ZNvCj,Ricky,Parrish,ricky.parrish@meadows.com,450.680.9775x497,"Meadows, Spencer and Martin",Manufacturing,70208686,9347,Partner Referral,2021-08-16 00:14:52,2024-03-13 08:19:06,3474960.88,15,12,Active
003MB8KYRkoTjnXA6z,Vincent,Salazar,vincent.salazar@ruiz.com,+1-577-923-1339,"Ruiz, Hawkins and Mills",Manufacturing,80657950,5241,Other,2023-11-02 07:41:10,2025-06-29 04:56:16,5592396.37,14,10,Active
003KVGv8Nrv2GgLmm2,Michael,Jennings,michael.jennings@smith-townsend.com,227-475-4361x28252,Smith-Townsend,Finance,32023084,5431,Web,2022-04-12 00:47:13,2022-06-14 16:42:23,3034232.04,19,31,Active
003r4OsECZkTTrmi6W,Chad,Walter,chad.walter@miller.com,244.977.8476x9757,"Miller, Lawson and Patton",Healthcare,17538089,336,Other,2024-07-22 21:59:57,2025-05-28 21:59:57,258956.18,47,22,Churned
0038cMDMKgWgiMi5GB,Susan,Clay,susan.clay@kramer.com,001-227-245-9795x2061,"Kramer, Castillo and Chavez",Technology,47371269,9609,Purchased List,2021-07-23 16:23:07,2024-11-23 12:21:05,967385.11,24,86,Prospect
003MlAiVvmh4DdK7dp,Taylor,Thomas,taylor.thomas@rodriguez.com,(969)794-9359,"Rodriguez, Gentry and Kelly",Finance,93054704,1400,Phone Inquiry,2021-10-23 11:04:52,2022-09-16 11:04:52,1346113.5,45,76,Churned
003noYGKP6phzNc93X,Wendy,Goodwin,wendy.goodwin@hunt.com,831-637-5080x65158,"Hunt, Scott and Bautista",Consulting,4208268,138,Purchased List,2022-11-22 08:35:15,2023-02-25 08:35:15,72352.17,49,5,Churned
003GyQrKp18MVELfAV,Brad,Summers,brad.summers@cook-miller.com,446.931.2804x7163,Cook-Miller,Manufacturing,72287749,6479,Partner Referral,2024-07-01 12:25:23,2024-11-17 12:25:23,1191543.97,46,73,Churned
003xlpbzdTYGOYUAEZ,Monique,Hudson,monique.hudson@robbins.com,001-341-382-3152x27471,"Robbins, Waters and Oneal",Technology,85738681,3736,Phone Inquiry,2025-03-04 03:59:06,2025-03-24 15:28:25,6029901.14,37,31,Active
003dEpdmq6lWsnFMmN,Kevin,Mcintosh,kevin.mcintosh@aguilar-white.com,001-282-486-4200x1963,Aguilar-White,Retail,5991651,239,Other,2025-04-04 22:43:47,2025-05-19 01:53:41,572463.75,6,76,Prospect
003bTFqJalyQRHUn58,Sarah,Pennington,sarah.pennington@harpergroup.com,603.880.2736x946,Harper Group,Healthcare,15466515,153,Partner Referral,2025-08-06 01:01:01,2025-08-28 02:31:51,239291.08,36,73,Prospect
003s34bcm7m5pAjZMn,Lisa,Hill,lisa.hill@parkerandsons.com,001-933-225-1547x42153,Parker and Sons,Manufacturing,28937096,8069,Other,2022-09-26 15:27:50,2023-07-07 14:11:40,1037351.94,8,13,Active
003yOS4krLwR7YfzQn,James,Romero,james.romero@reed.com,(274)288-1660x158,"Reed, Tucker and Robles",Finance,45273149,515,Partner Referral,2021-08-02 22:13:50,2025-01-05 20:10:39,2616139.8,3,18,Active
003F6vF8Rt736i7oft,Luke,Rodgers,luke.rodgers@aguilar-spencer.com,5277116919,Aguilar-Spencer,Technology,13895227,5743,Web,2021-07-14 19:48:13,2022-02-06 01:03:05,254165.92,17,98,Active
0031raHVycyz5TamtV,Larry,Ball,larry.ball@chase.com,001-509-875-6812,"Chase, Day and May",Finance,54856159,5133,Purchased List,2023-06-17 01:13:48,2023-10-16 16:39:45,3430172.74,20,24,Active
003WR4Fcz2IZcJi2JY,Susan,Watson,susan.watson@maldonado.com,001-844-754-2629x3871,"Maldonado, Cowan and Andersen",Healthcare,1911632,388,Partner Referral,2022-03-25 13:45:07,2023-11-09 00:25:54,178374.8,18,19,Active
003eUwkXZhXLyoarMi,Brandon,Thomas,brandon.thomas@hernandez.com,+1-688-770-0187x4544,"Hernandez, Roy and Casey",Manufacturing,8651656,8708,Phone Inquiry,2024-11-10 08:18:31,2025-03-16 13:16:30,396812.87,30,35,Active
003iUbooGIXS3ExvPn,Elizabeth,Mckinney,elizabeth.mckinney@phillipsllc.com,+1-275-236-5380,Phillips LLC,Manufacturing,93775108,5407,Phone Inquiry,2024-04-22 04:41:38,2024-07-13 13:07:09,6430214.54,2,14,Active
003p4hHTYtcKx01Bl7,Timothy,Warren,timothy.warren@meadows.com,250-371-7459x9448,"Meadows, Villa and David",Retail,12764452,187,Other,2022-11-14 01:31:51,2023-04-04 01:31:51,52483.64,31,63,Churned
003GZHK7NZEKWM5jP9,Heidi,Li,heidi.li@best.com,(281)400-2540x1257,"Best, Avila and Chandler",Technology,47218655,752,Other,2023-06-12 23:03:04,2025-07-27 23:53:54,2523771.51,13,36,Prospect
003cPEp84b5qqbC5Z1,Shannon,Manning,shannon.manning@comptonllc.com,+1-528-783-9165x9976,Compton LLC,Consulting,10234132,155,Other,2023-06-22 05:31:21,2025-03-08 07:55:54,362973.6,8,96,Prospect
003y7nq2xpXiX3jxFA,Ross,Williams,ross.williams@lewisinc.com,+1-834-318-0974x715,Lewis Inc,Finance,81605534,3741,Phone Inquiry,2022-12-20 08:38:35,2025-06-05 08:58:40,2812606.44,5,98,Prospect
003OGObMuplDkiglQi,Joshua,Bennett,joshua.bennett@leblanc.com,001-506-954-8029x17424,"Leblanc, Martinez and Dominguez",Finance,99988422,8209,Partner Referral,2021-06-15 07:36:52,2025-05-31 04:51:22,5983871.22,42,4,Active
0032feZMjnoLY7dsWD,Edward,Clark,edward.clark@moore-cordova.com,263.910.9743,Moore-Cordova,Consulting,6798386,270,Other,2022-11-10 10:16:21,2025-02-19 16:08:51,561903.02,36,39,Active
003zAgNV0WjHRMKYY9,Tara,Henson,tara.henson@martinltd.com,(305)690-1125x2739,Martin Ltd,Technology,96611457,4796,Web,2023-08-18 01:52:37,2024-03-03 01:52:37,838844.74,41,42,Churned
003cZ9vYQkEUnfhipC,Craig,Gomez,craig.gomez@perezinc.com,693-589-6044,Perez Inc,Finance,53498472,1583,Phone Inquiry,2025-05-19 12:00:43,2025-09-18 06:35:17,3075002.18,8,33,Prospect
0030DGHMHrIun4uBwn,Anna,Webb,anna.webb@smith-marks.com,629-689-1469,Smith-Marks,Retail,3078616,391,Purchased List,2024-05-24 11:02:05,2025-10-04 04:09:58,129797.68,22,93,Prospect
003ZVPnaqXUa6myoDC,Adam,Torres,adam.torres@wright-howe.com,001-514-212-9079x1828,Wright-Howe,Technology,22735981,273,Other,2021-11-11 17:44:48,2025-08-27 11:57:52,331858.95,38,32,Active
003TYr85geErzSkpdC,Alyssa,Olson,alyssa.olson@rivera.com,721.874.9032,"Rivera, Keller and Thomas",Finance,36749428,3924,Partner Referral,2023-12-31 21:59:52,2025-03-27 05:52:40,751551.28,41,69,Active
0032CJlhi5uf8NSLUj,Don,Woodward,don.woodward@frank.com,(563)374-4082x19803,"Frank, Scott and Reynolds",Technology,89024140,1368,Web,2020-12-23 09:27:31,2023-01-06 23:54:38,8820177.76,13,49,Active
003rwYwyiP5acl0pOO,Melissa,Hughes,melissa.hughes@harris-king.com,499-251-3381,Harris-King,Technology,52441598,9355,Purchased List,2023-08-30 04:46:00,2025-07-01 00:34:09,1790765.5,1,54,Prospect
003JoEBpSFfYhfRvrU,Laurie,Miller,laurie.miller@harrisoninc.com,404.939.3928x3581,Harrison Inc,Retail,17313731,45,Web,2025-03-15 00:34:41,2025-04-29 21:36:38,1516110.49,37,9,Active
003JAUIyGLYlgS7icN,Sharon,Brewer,sharon.brewer@watts-kim.com,+1-251-463-4770x0849,Watts-Kim,Technology,64171871,6926,Purchased List,2021-05-02 05:03:10,2024-12-27 20:03:01,5844348.43,6,37,Prospect
003QpiYqAgx42FTuAi,David,Mcdonald,david.mcdonald@robinson.com,+1-897-398-4774x7974,"Robinson, Strong and Adams",Retail,11793457,183,Phone Inquiry,2023-10-30 15:34:42,2025-09-12 18:13:24,673725.87,31,76,Active
0031aQyOazbWVyc1ub,Deborah,Fry,deborah.fry@williamsltd.com,372-573-3975x6274,Williams Ltd,Manufacturing,49996455,7648,Web,2024-04-11 01:32:00,2024-08-03 04:23:15,1266339.4,24,74,Active
0033mzJBHfGEdx8z6j,Brian,Barton,brian.barton@thornton-peterson.com,(245)566-5048,Thornton-Peterson,Manufacturing,39158805,8948,Partner Referral,2021-04-13 19:09:09,2023-06-30 10:17:49,982099.78,19,98,Active
003kdJJrC9NeIuhldr,Kayla,Jackson,kayla.jackson@smith-patel.com,001-927-306-7892x144,Smith-Patel,Retail,6301911,324,Phone Inquiry,2024-04-16 01:28:21,2025-04-24 20:22:42,101459.2,7,65,Prospect
003mP6YFfzduY6kB2d,Chad,Hernandez,chad.hernandez@jones-williams.com,873-631-2949x4348,Jones-Williams,Technology,43487661,910,Purchased List,2023-06-12 13:43:18,2024-10-29 13:35:47,1311260.72,6,73,Prospect
003Jx4KB825WQqP6Dx,Darin,Arroyo,darin.arroyo@hendricks-lloyd.com,601-664-6708x002,Hendricks-Lloyd,Finance,87768375,4886,Phone Inquiry,2022-06-24 15:00:48,2023-04-13 15:00:48,376335.53,33,4,Churned
003Fu3TQYHPo3Qcjde,Donald,Adams,donald.adams@martinez.com,(411)511-7906x50907,"Martinez, Raymond and Stout",Consulting,10069586,93,Partner Referral,2021-06-09 10:52:36,2025-08-19 06:04:09,915309.76,30,25,Active
003700fKBp9hmohRSZ,Christy,Blackwell,christy.blackwell@jenkins-sanders.com,(488)534-1048x7331,Jenkins-Sanders,Technology,85798466,9730,Other,2022-09-02 03:17:10,2024-09-28 20:59:41,4355865.12,6,90,Active
00385VhayMVmaWm1BY,Elizabeth,Johnson,elizabeth.johnson@ross.com,+1-954-292-0779,"Ross, Lewis and Lam",Consulting,676429,319,Web,2024-12-17 16:49:14,2025-05-13 16:27:23,32430.54,7,46,Active
003lX55Wtb4362egiq,Mary,Oconnor,mary.oconnor@schaefer-clark.com,+1-866-671-4311x06968,Schaefer-Clark,Retail,14954620,186,Partner Referral,2022-06-27 15:07:01,2023-01-31 13:45:17,265073.33,22,23,Active
0037uBgXfwTWfs1KAa,Carl,Lawson,carl.lawson@wilson.com,448.557.1096x6026,"Wilson, Wilson and Green",Consulting,17116533,149,Web,2023-03-01 09:05:44,2024-02-03 09:05:44,254841.63,50,75,Churned
003XyGSs05PCAD9xKf,Christopher,Morgan,christopher.morgan@scott-lewis.com,001-679-814-4582x02747,Scott-Lewis,Finance,56881544,3799,Partner Referral,2022-04-05 04:33:59,2023-02-03 04:33:59,350671.42,47,19,Churned
003EaKrpM2iyG6fx9Y,Mary,Decker,mary.decker@williamsandsons.com,905-389-1850,Williams and Sons,Finance,50933748,8379,Phone Inquiry,2025-10-04 09:38:57,2025-10-08 14:59:23,3827951.62,43,65,Prospect
003Sbt9MBqWriCyrTv,Glen,Long,glen.long@gutierrez-jackson.com,847-856-5097x0962,Gutierrez-Jackson,Finance,91771765,5050,Other,2023-02-19 12:08:52,2023-06-24 10:11:31,7672366.25,10,86,Active
003ONlfGjWDC0yBzCq,Paul,Chandler,paul.chandler@holmesandsons.com,+1-477-437-9921x0725,Holmes and Sons,Healthcare,10347859,236,Partner Referral,2022-02-27 02:44:55,2022-11-30 04:32:57,401503.16,19,6,Active
003mVTdANJ8fnuQYVi,Jason,Gill,jason.gill@rangelinc.com,001-276-332-4215x713,Rangel Inc,Finance,56526850,9938,Web,2021-11-22 19:29:03,2024-02-19 20:32:43,883895.64,13,8,Active
003YEq0Dkd21r4gReF,Donna,Pena,donna.pena@myersltd.com,412.258.6869x42820,Myers Ltd,Technology,58753010,1547,Partner Referral,2022-11-27 22:23:18,2023-11-09 17:34:51,696073.11,21,19,Active
003SIh4Oscae2ybkam,Jenny,Obrien,jenny.obrien@parkergroup.com,437.300.8824x21591,Parker Group,Consulting,14564324,364,Partner Referral,2023-05-28 22:18:00,2024-05-09 22:18:00,92204.69,50,61,Churned
003cUQt4JFV0HM6pRi,Matthew,Cruz,matthew.cruz@meyer.com,001-996-687-6409x28604,"Meyer, Dixon and Atkins",Finance,69834070,8158,Purchased List,2021-12-30 22:11:26,2022-12-10 22:11:26,1390365.54,33,97,Churned
003vs03ol617p48jR3,Emily,Bailey,emily.bailey@watkins.com,001-560-714-6395,"Watkins, Stephens and Cochran",Retail,12182707,342,Purchased List,2024-03-07 00:38:03,2024-08-15 10:28:47,511306.93,17,8,Active
0030Z1FWHClnjuXvi2,Joseph,Neal,joseph.neal@hensleyltd.com,940.688.4892x137,Hensley Ltd,Manufacturing,20331076,8802,Partner Referral,2021-09-10 22:09:42,2024-05-22 21:58:30,595789.23,19,100,Active
003x2ssTonNAA9dHtz,Donald,Allen,donald.allen@jimenezltd.com,(961)882-7473x72509,Jimenez Ltd,Healthcare,11677988,256,Partner Referral,2022-01-03 15:39:38,2025-01-15 02:57:01,270833.45,19,3,Active
003LKYK4IYemLFAIEW,Shannon,Romero,shannon.romero@anderson-brooks.com,523-530-4379x5291,Anderson-Brooks,Manufacturing,29205301,3977,Web,2021-04-11 10:40:04,2021-11-04 03:51:46,1014096.37,2,23,Active
003rd2zVd04oVmM0xA,Jason,Payne,jason.payne@evans.com,+1-898-905-8237x0994,"Evans, Miller and Dunn",Manufacturing,35371849,4544,Other,2025-04-23 05:20:43,2025-06-12 06:12:18,1397405.72,10,63,Prospect
003etvW5NhozeVWFrp,Christopher,Gray,christopher.gray@payne-vang.com,208-450-2418x277,Payne-Vang,Technology,17353236,7129,Partner Referral,2021-02-01 01:50:37,2022-01-01 01:50:37,171485.29,47,31,Churned
0031gHVvUzEWfh9uw2,Michelle,Dominguez,michelle.dominguez@harris.com,(774)825-8294x0544,"Harris, Nguyen and Underwood",Healthcare,16552530,30,Partner Referral,2025-06-07 02:25:25,2025-08-12 21:00:03,1460255.89,23,35,Prospect
0032MbzRFDUleqdURA,Deborah,King,deborah.king@hopkinsandsons.com,001-553-956-3632x5014,Hopkins and Sons,Finance,96288637,5270,Purchased List,2025-05-25 13:33:08,2025-06-15 21:51:05,8863231.18,46,37,Active
